symbol,timestamp,open,high,low,close,volume,trade_count,vwap
QQQ,2020-01-14 00:00:00+00:00,221.4,221.65,221.4,221.53,66113.0,270.0,221.543485
QQQ,2020-01-14 08:00:00+00:00,220.6,221.22,220.41,220.6,146583.0,481.0,220.81975
QQQ,2020-01-14 12:00:00+00:00,220.7,221.17,219.74,220.36,7120142.0,38248.0,220.461124
QQQ,2020-01-14 16:00:00+00:00,220.35,221.21,219.75,220.34,10635559.0,69030.0,220.538012
QQQ,2020-01-14 20:00:00+00:00,220.33,220.4509,219.61,219.61,6838933.0,24899.0,220.116857
QQQ,2020-01-15 00:00:00+00:00,219.64,219.93,219.54,219.76,91570.0,264.0,219.750184
QQQ,2020-01-15 08:00:00+00:00,220.04,220.38,219.98,220.35,38416.0,136.0,220.196833
QQQ,2020-01-15 12:00:00+00:00,220.31,221.2,219.94,221.17,7282498.0,29822.0,220.671204
QQQ,2020-01-15 16:00:00+00:00,221.17,221.18,219.95,220.375,10458626.0,48245.0,220.593363
QQQ,2020-01-15 20:00:00+00:00,220.395,220.85,219.45,220.69,8100063.0,30790.0,219.952727
QQQ,2020-01-16 00:00:00+00:00,220.66,220.7,220.51,220.53,30306.0,227.0,220.586604
QQQ,2020-01-16 08:00:00+00:00,221.36,221.4,221.04,221.31,53996.0,226.0,221.227241
QQQ,2020-01-16 12:00:00+00:00,221.31,221.83,220.17,221.16,5892321.0,31027.0,221.446084
QQQ,2020-01-16 16:00:00+00:00,221.18,221.66,220.8,221.509,6394368.0,36379.0,221.28207
QQQ,2020-01-16 20:00:00+00:00,221.5016,222.73,221.44,222.48,6972781.0,25389.0,222.058758
QQQ,2020-01-17 00:00:00+00:00,222.47,222.52,222.43,222.47,30615.0,128.0,222.481013
QQQ,2020-01-17 08:00:00+00:00,222.68,223.11,222.68,223.07,51211.0,177.0,222.939003
QQQ,2020-01-17 12:00:00+00:00,223.08,223.44,222.28,222.55,6738008.0,27735.0,222.839197
QQQ,2020-01-17 16:00:00+00:00,222.57,222.93,222.1221,222.825,6823841.0,33085.0,222.576909
QQQ,2020-01-17 20:00:00+00:00,222.83,223.56,222.5345,223.19,10983166.0,28991.0,223.230925
QQQ,2020-01-21 08:00:00+00:00,222.35,222.35,221.93,222.3,147176.0,472.0,222.131953
QQQ,2020-01-21 12:00:00+00:00,222.35,223.4,221.94,223.07,7049231.0,32527.0,223.004779
QQQ,2020-01-21 16:00:00+00:00,223.05,223.84,222.66,223.1399,8603125.0,44800.0,223.274158
QQQ,2020-01-21 20:00:00+00:00,223.14,223.6253,222.99,223.28,6117788.0,22702.0,223.302009
QQQ,2020-01-22 00:00:00+00:00,223.33,223.58,223.3,223.5,42235.0,121.0,223.499443
QQQ,2020-01-22 08:00:00+00:00,224.25,224.63,224.25,224.62,65428.0,197.0,224.456526
QQQ,2020-01-22 12:00:00+00:00,224.61,225.15,224.11,224.745,6943446.0,32574.0,224.673308
QQQ,2020-01-22 16:00:00+00:00,224.74,224.97,224.299,224.53,7351452.0,37183.0,224.643268
QQQ,2020-01-22 20:00:00+00:00,224.52,224.53,223.34,223.42,5718846.0,25037.0,223.960355
QQQ,2020-01-23 00:00:00+00:00,223.46,223.71,223.35,223.65,38851.0,146.0,223.557568
QQQ,2020-01-23 08:00:00+00:00,223.7,224.04,223.66,223.94,48377.0,127.0,223.880375
QQQ,2020-01-23 12:00:00+00:00,223.96,224.22,222.7,223.61,9063950.0,42951.0,223.495964
QQQ,2020-01-23 16:00:00+00:00,223.62,224.5,223.2812,224.4959,10058300.0,41818.0,223.855403
QQQ,2020-01-23 20:00:00+00:00,224.49,225.56,223.668,225.53,7671025.0,21086.0,224.425546
QQQ,2020-01-24 00:00:00+00:00,225.55,225.55,225.34,225.34,57598.0,161.0,225.450297
QQQ,2020-01-24 08:00:00+00:00,225.87,225.93,225.65,225.86,35420.0,118.0,225.762029
QQQ,2020-01-24 12:00:00+00:00,225.85,225.99,224.56,224.92,7364115.0,34877.0,225.25798
QQQ,2020-01-24 16:00:00+00:00,224.93,225.23,221.6701,222.7699,19020884.0,97423.0,223.195867
QQQ,2020-01-24 20:00:00+00:00,222.76,223.15,222.06,222.23,11311338.0,40423.0,222.668677
QQQ,2020-01-27 08:00:00+00:00,220.0,220.0,217.66,218.39,362705.0,1100.0,218.715648
QQQ,2020-01-27 12:00:00+00:00,218.39,220.18,217.18,218.1245,16521638.0,91834.0,218.182255
QQQ,2020-01-27 16:00:00+00:00,218.12,219.2845,217.65,218.47,13648869.0,74969.0,218.688668
QQQ,2020-01-27 20:00:00+00:00,218.46,218.71,217.8,218.5,12299656.0,44689.0,218.174476
QQQ,2020-01-28 00:00:00+00:00,218.5,218.64,218.17,218.24,80712.0,415.0,218.474515
QQQ,2020-01-28 08:00:00+00:00,219.05,219.47,218.42,219.46,174034.0,541.0,218.894127
QQQ,2020-01-28 12:00:00+00:00,219.44,220.95,218.1,220.815,8851524.0,46258.0,219.922436
QQQ,2020-01-28 16:00:00+00:00,220.82,221.9,220.52,221.755,9378729.0,51532.0,221.323709
QQQ,2020-01-28 20:00:00+00:00,221.75,222.34,221.11,221.43,9016782.0,29555.0,221.633503
QQQ,2020-01-29 00:00:00+00:00,221.48,221.49,221.31,221.43,33971.0,193.0,221.398124
QQQ,2020-01-29 08:00:00+00:00,222.32,222.79,222.06,222.79,169150.0,366.0,222.345882
QQQ,2020-01-29 12:00:00+00:00,222.7,222.93,220.83,221.86,10034043.0,43661.0,221.891822
QQQ,2020-01-29 16:00:00+00:00,221.86,222.92,221.72,222.54,9928868.0,42478.0,222.321511
QQQ,2020-01-29 20:00:00+00:00,222.55,222.65,221.03,222.0,9390864.0,30008.0,221.949222
QQQ,2020-01-30 00:00:00+00:00,222.09,222.12,221.41,221.62,96574.0,346.0,221.617505
QQQ,2020-01-30 08:00:00+00:00,220.07,220.78,219.56,219.92,191185.0,579.0,220.060428
QQQ,2020-01-30 12:00:00+00:00,220.07,221.89,219.32,219.75,11113003.0,56451.0,220.916515
QQQ,2020-01-30 16:00:00+00:00,219.75,221.91,219.6891,221.495,15601250.0,94221.0,220.703816
QQQ,2020-01-30 20:00:00+00:00,221.5,224.9,221.35,224.41,13061825.0,46717.0,222.580213
QQQ,2020-01-31 00:00:00+00:00,224.4,224.7,224.04,224.65,118704.0,340.0,224.335561
QQQ,2020-01-31 08:00:00+00:00,223.5,223.61,222.53,223.26,161129.0,535.0,223.193699
QQQ,2020-01-31 12:00:00+00:00,223.27,224.98,220.39,220.63,11572228.0,72336.0,221.915374
QQQ,2020-01-31 16:00:00+00:00,220.59,220.98,219.04,219.71,23957770.0,135541.0,219.961482
QQQ,2020-01-31 20:00:00+00:00,219.71,219.905,218.285,219.22,16819231.0,74198.0,219.065965
QQQ,2020-02-03 08:00:00+00:00,220.42,220.58,219.81,220.25,163311.0,431.0,220.267371
QQQ,2020-02-03 12:00:00+00:00,220.24,222.885,219.07,222.27,9434016.0,56952.0,221.78101
QQQ,2020-02-03 16:00:00+00:00,222.272,222.67,221.62,222.16,9038235.0,60039.0,222.152116
QQQ,2020-02-03 20:00:00+00:00,222.16,222.8,220.93,221.31,7129691.0,28150.0,222.277213
QQQ,2020-02-04 00:00:00+00:00,221.3,221.78,221.3,221.72,25235.0,163.0,221.657824
QQQ,2020-02-04 08:00:00+00:00,224.26,224.84,224.26,224.68,138415.0,429.0,224.621224
QQQ,2020-02-04 12:00:00+00:00,224.66,226.33,223.36,226.05,11035523.0,60528.0,225.505979
QQQ,2020-02-04 16:00:00+00:00,226.065,227.71,226.04,227.61,11805035.0,69752.0,227.000802
QQQ,2020-02-04 20:00:00+00:00,227.6,228.08,227.185,227.41,8515007.0,35830.0,227.508112
QQQ,2020-02-05 00:00:00+00:00,227.31,227.73,227.08,227.1,100656.0,364.0,227.320584
QQQ,2020-02-05 08:00:00+00:00,228.85,230.33,228.71,229.55,219022.0,703.0,229.727037
QQQ,2020-02-05 12:00:00+00:00,229.5,230.37,226.85,227.6,17928858.0,97562.0,228.512411
QQQ,2020-02-05 16:00:00+00:00,227.6,228.54,227.09,228.475,10516211.0,63459.0,227.789268
QQQ,2020-02-05 20:00:00+00:00,228.475,228.885,227.8,228.39,10440247.0,35529.0,228.291434
QQQ,2020-02-06 00:00:00+00:00,228.31,228.63,228.26,228.55,38227.0,136.0,228.432752
QQQ,2020-02-06 08:00:00+00:00,229.71,229.91,228.93,229.72,122203.0,330.0,229.406968
QQQ,2020-02-06 12:00:00+00:00,229.68,230.25,227.98,229.31,7059125.0,47372.0,228.827827
QQQ,2020-02-06 16:00:00+00:00,229.335,230.1686,229.19,229.67,9106197.0,51074.0,229.819464
QQQ,2020-02-06 20:00:00+00:00,229.67,230.58,229.51,230.49,6399432.0,22067.0,229.996341
QQQ,2020-02-07 00:00:00+00:00,230.56,230.56,229.62,229.8699,112798.0,357.0,230.018338
QQQ,2020-02-07 08:00:00+00:00,229.97,230.0,228.8,229.38,209870.0,637.0,229.364858
QQQ,2020-02-07 12:00:00+00:00,229.38,230.37,228.54,229.58,7857033.0,42083.0,229.126858
QQQ,2020-02-07 16:00:00+00:00,229.5899,230.44,228.55,229.28,10319358.0,61002.0,229.583564
QQQ,2020-02-07 20:00:00+00:00,229.27,229.36,228.79,228.84,7717412.0,27292.0,229.127575
QQQ,2020-02-10 08:00:00+00:00,228.89,229.62,228.83,229.4,118017.0,368.0,229.289265
QQQ,2020-02-10 12:00:00+00:00,229.45,230.818,228.38,230.3271,8172846.0,38657.0,229.710108
QQQ,2020-02-10 16:00:00+00:00,230.36,231.19,230.23,231.15,6988998.0,33592.0,230.67388
QQQ,2020-02-10 20:00:00+00:00,231.1566,232.1,231.13,231.97,6498720.0,25214.0,231.658991
QQQ,2020-02-11 00:00:00+00:00,231.95,232.55,231.82,232.39,88935.0,457.0,232.282633
QQQ,2020-02-11 08:00:00+00:00,232.8,233.05,232.52,232.69,95729.0,376.0,232.798844
QQQ,2020-02-11 12:00:00+00:00,232.72,234.02,231.97,233.78,9056853.0,49055.0,233.253404
QQQ,2020-02-11 16:00:00+00:00,233.75,233.98,231.95,232.21,13441506.0,73255.0,232.965136
QQQ,2020-02-11 20:00:00+00:00,232.215,232.48,231.3999,232.34,8484043.0,32821.0,231.945897
QQQ,2020-02-12 00:00:00+00:00,232.35,232.49,231.95,232.2,68146.0,259.0,232.172575
QQQ,2020-02-12 08:00:00+00:00,233.07,233.38,233.03,233.29,89769.0,292.0,233.204687
QQQ,2020-02-12 12:00:00+00:00,233.28,233.875,232.0,233.12,8836135.0,45636.0,233.277549
QQQ,2020-02-12 16:00:00+00:00,233.1479,234.26,233.12,233.95,8003081.0,40880.0,233.913078
QQQ,2020-02-12 20:00:00+00:00,233.97,234.46,232.92,233.14,7748855.0,24712.0,234.159707
QQQ,2020-02-13 00:00:00+00:00,233.15,233.68,233.14,233.35,333698.0,1092.0,233.413042
QQQ,2020-02-13 08:00:00+00:00,233.08,233.08,231.7,232.6,202395.0,783.0,232.477976
QQQ,2020-02-13 12:00:00+00:00,232.63,234.07,232.01,234.0148,7543608.0,38795.0,233.148416
QQQ,2020-02-13 16:00:00+00:00,234.03,234.93,233.83,234.6561,9519195.0,53888.0,234.40717
QQQ,2020-02-13 20:00:00+00:00,234.65,234.78,233.71,233.97,5800706.0,27637.0,234.04082
QQQ,2020-02-14 00:00:00+00:00,234.1,234.29,233.87,234.26,38376.0,140.0,234.040722
QQQ,2020-02-14 08:00:00+00:00,234.62,234.85,234.47,234.72,56392.0,172.0,234.671307
QQQ,2020-02-14 12:00:00+00:00,234.77,235.01,233.68,234.74,6283699.0,29663.0,234.324449
QQQ,2020-02-14 16:00:00+00:00,234.74,234.86,233.5501,234.145,9557841.0,45639.0,234.148442
QQQ,2020-02-14 20:00:00+00:00,234.135,234.7,233.83,234.6,8011947.0,22751.0,234.39158
QQQ,2020-02-18 08:00:00+00:00,232.83,233.07,232.36,232.74,122794.0,490.0,232.699747
QQQ,2020-02-18 12:00:00+00:00,232.77,234.64,232.26,234.3,9622474.0,47043.0,234.02209
QQQ,2020-02-18 16:00:00+00:00,234.31,235.02,233.32,234.9456,8341464.0,50644.0,234.142184
QQQ,2020-02-18 20:00:00+00:00,234.95,235.39,234.56,235.37,6719452.0,22582.0,234.788585
QQQ,2020-02-19 00:00:00+00:00,235.4,235.5,235.27,235.34,48073.0,192.0,235.388623
QQQ,2020-02-19 08:00:00+00:00,235.36,235.62,235.36,235.56,64998.0,254.0,235.514962
QQQ,2020-02-19 12:00:00+00:00,235.57,236.8699,234.73,236.815,6610674.0,33768.0,236.433144
QQQ,2020-02-19 16:00:00+00:00,236.815,237.47,236.79,237.31,7317757.0,39951.0,237.165834
QQQ,2020-02-19 20:00:00+00:00,237.3192,237.36,236.76,237.34,8786661.0,25324.0,237.033619
QQQ,2020-02-20 00:00:00+00:00,237.39,237.79,237.39,237.67,63787.0,375.0,237.671958
QQQ,2020-02-20 08:00:00+00:00,236.78,237.03,236.46,236.46,79809.0,319.0,236.792711
QQQ,2020-02-20 12:00:00+00:00,236.48,237.25,236.0,236.38,7171571.0,32379.0,236.531159
QQQ,2020-02-20 16:00:00+00:00,236.38,236.38,231.88,234.45,27158827.0,165008.0,233.658215
QQQ,2020-02-20 20:00:00+00:00,234.46,234.95,233.1,233.3,8911091.0,28607.0,234.606301
QQQ,2020-02-21 00:00:00+00:00,233.34,234.2,233.26,233.92,137615.0,510.0,233.750087
QQQ,2020-02-21 08:00:00+00:00,233.36,233.64,232.93,233.45,107120.0,387.0,233.371303
QQQ,2020-02-21 12:00:00+00:00,233.48,234.08,230.82,231.63,20388002.0,99597.0,232.084807
QQQ,2020-02-21 16:00:00+00:00,231.665,232.34,229.3211,230.11,27466934.0,124408.0,230.684096
QQQ,2020-02-21 20:00:00+00:00,230.1,233.6273,229.39,230.23,18753153.0,55976.0,230.179589
QQQ,2020-02-24 08:00:00+00:00,227.01,227.01,222.4,223.98,1095425.0,3480.0,223.42798
QQQ,2020-02-24 12:00:00+00:00,224.0,226.47,220.26,223.05,29891482.0,160303.0,222.975826
QQQ,2020-02-24 16:00:00+00:00,223.03,223.49,220.44,223.36,35057883.0,207628.0,221.821241
QQQ,2020-02-24 20:00:00+00:00,223.36,230.3587,220.72,222.74,19626634.0,80948.0,222.280069
QQQ,2020-02-25 00:00:00+00:00,222.74,223.43,222.53,223.42,404247.0,1465.0,223.069189
QQQ,2020-02-25 08:00:00+00:00,223.15,223.65,221.1,222.53,435475.0,1693.0,222.316083
QQQ,2020-02-25 12:00:00+00:00,222.53,224.68,218.97,220.02,24374908.0,153566.0,221.660661
QQQ,2020-02-25 16:00:00+00:00,219.985,220.51,215.0333,216.74,45636384.0,316318.0,218.019747
QQQ,2020-02-25 20:00:00+00:00,216.735,217.98,214.74,217.36,27855749.0,143937.0,215.914719
QQQ,2020-02-26 00:00:00+00:00,217.45,217.46,215.8,216.17,689840.0,1340.0,216.208038
QQQ,2020-02-26 08:00:00+00:00,214.58,216.97,212.39,216.0,760359.0,3040.0,215.00457
QQQ,2020-02-26 12:00:00+00:00,215.95,220.28,214.5,219.57,26906667.0,188769.0,218.464503
QQQ,2020-02-26 16:00:00+00:00,219.57,220.01,214.9,216.0,35738810.0,280377.0,217.200088
QQQ,2020-02-26 20:00:00+00:00,216.02,217.65,214.23,215.22,17529312.0,91238.0,216.498069
QQQ,2020-02-27 00:00:00+00:00,215.29,215.75,213.23,214.75,513275.0,2666.0,214.764096
QQQ,2020-02-27 08:00:00+00:00,214.57,215.59,213.34,213.65,498408.0,2126.0,214.341731
QQQ,2020-02-27 12:00:00+00:00,213.55,216.48,207.7,211.29,40720611.0,282806.0,210.589621
QQQ,2020-02-27 16:00:00+00:00,211.28,214.37,209.31,209.37,49229466.0,378359.0,211.729645
QQQ,2020-02-27 20:00:00+00:00,209.37,210.5455,202.74,205.14,32122881.0,139088.0,207.297771
QQQ,2020-02-28 00:00:00+00:00,205.2,205.5,204.25,205.15,793189.0,1682.0,204.566714
QQQ,2020-02-28 08:00:00+00:00,201.36,203.33,198.24,202.47,833163.0,3673.0,201.125804
QQQ,2020-02-28 12:00:00+00:00,202.43,205.64,198.17,202.07,52766949.0,450392.0,200.516056
QQQ,2020-02-28 16:00:00+00:00,202.09,207.17,200.01,203.01,65440758.0,562423.0,203.271219
QQQ,2020-02-28 20:00:00+00:00,203.0,209.05,200.93,208.12,30942376.0,201340.0,204.387605
QQQ,2020-03-02 08:00:00+00:00,209.61,210.55,204.04,204.44,743265.0,3269.0,207.339781
QQQ,2020-03-02 12:00:00+00:00,204.46,211.5,204.22,208.706,33736172.0,261516.0,207.802541
QQQ,2020-03-02 16:00:00+00:00,208.67,213.08,208.61,210.03,47127387.0,308549.0,211.332006
QQQ,2020-03-02 20:00:00+00:00,210.04,216.64,206.3908,216.05,32196833.0,135518.0,213.780767
QQQ,2020-03-03 00:00:00+00:00,216.11,216.82,214.42,216.62,730255.0,958.0,215.157132
QQQ,2020-03-03 08:00:00+00:00,216.24,217.3,215.64,216.05,538967.0,1730.0,216.333265
QQQ,2020-03-03 12:00:00+00:00,215.89,219.61,213.2,217.83,46321917.0,345789.0,216.762768
QQQ,2020-03-03 16:00:00+00:00,217.8,217.99,207.62,210.24,55833634.0,475805.0,212.130935
QQQ,2020-03-03 20:00:00+00:00,210.28,212.34,207.61,208.89,29854230.0,205070.0,210.382885
QQQ,2020-03-04 00:00:00+00:00,208.88,211.3,208.86,210.98,378556.0,1486.0,210.262191
QQQ,2020-03-04 08:00:00+00:00,213.15,214.18,212.89,213.79,287853.0,1079.0,213.621641
QQQ,2020-03-04 12:00:00+00:00,213.78,214.88,209.48,212.71,24962859.0,174240.0,213.146672
QQQ,2020-03-04 16:00:00+00:00,212.71,216.29,212.23,215.479,25925646.0,183840.0,214.476544
QQQ,2020-03-04 20:00:00+00:00,215.47,218.33,209.6395,216.6701,22635306.0,100162.0,217.014256
QQQ,2020-03-05 00:00:00+00:00,216.64,216.8,216.0,216.32,163593.0,670.0,216.307945
QQQ,2020-03-05 08:00:00+00:00,214.29,214.29,212.52,213.12,468116.0,1696.0,213.226925
QQQ,2020-03-05 12:00:00+00:00,213.17,216.38,211.62,214.58,21618869.0,157915.0,213.610224
QQQ,2020-03-05 16:00:00+00:00,214.6,216.36,211.12,211.87,35852153.0,262441.0,213.094149
QQQ,2020-03-05 20:00:00+00:00,211.874,212.25,210.1,212.12,21335800.0,128409.0,211.272285
QQQ,2020-03-06 00:00:00+00:00,212.18,212.87,211.37,211.81,213768.0,753.0,212.185079
QQQ,2020-03-06 08:00:00+00:00,208.83,209.42,204.48,205.08,563123.0,2288.0,205.825542
QQQ,2020-03-06 12:00:00+00:00,205.06,209.61,202.88,207.65,28419937.0,214260.0,206.004695
QQQ,2020-03-06 16:00:00+00:00,207.66,207.91,203.145,203.49,32479138.0,276413.0,205.496724
QQQ,2020-03-06 20:00:00+00:00,203.42,209.15,202.91,206.75,29076981.0,176978.0,206.492336
QQQ,2020-03-09 08:00:00+00:00,197.53,199.0,194.01,195.49,560826.0,3729.0,196.09032
QQQ,2020-03-09 12:00:00+00:00,195.5,200.7,192.11,200.04,44578544.0,446947.0,197.44999
QQQ,2020-03-09 16:00:00+00:00,200.02,201.16,193.55,193.65,65594415.0,571309.0,196.634902
QQQ,2020-03-09 20:00:00+00:00,193.61,198.65,190.91,198.02,7960125.0,19173.0,193.813498
QQQ,2020-03-10 08:00:00+00:00,199.8,203.66,199.09,201.84,1194509.0,4506.0,202.372144
QQQ,2020-03-10 12:00:00+00:00,202.95,203.67,193.6802,195.41,38740809.0,279158.0,198.457098
QQQ,2020-03-10 16:00:00+00:00,195.42,204.3,195.42,204.25,54770941.0,473414.0,199.295448
QQQ,2020-03-10 20:00:00+00:00,204.29,204.55,199.34,200.45,6595710.0,8723.0,203.481732
QQQ,2020-03-11 08:00:00+00:00,199.61,201.34,197.9,198.7,834577.0,3377.0,199.114401
QQQ,2020-03-11 12:00:00+00:00,198.7,204.11,196.88,197.73,31390777.0,256718.0,198.698592
QQQ,2020-03-11 16:00:00+00:00,197.77,199.6499,192.73,195.3,52662917.0,433223.0,195.726024
QQQ,2020-03-11 20:00:00+00:00,195.32,197.92,194.73,195.2901,5398731.0,9071.0,195.500808
QQQ,2020-03-12 08:00:00+00:00,187.69,188.48,184.89,184.89,907286.0,3565.0,186.178181
